,brand,model,variant,manufactured_year,kilometers_driven,fuel_type,owners,location,price
461,Hyundai,Creta,1.6 VTVT SX Plus,2016,"66,000 kms",Petrol,First Owner,Chennai,9.25 Lakh*
462,Hyundai,Verna,1.6 SX CRDI (O) AT,2012,"1,29,000 kms",Diesel,Second Owner,Chennai,4.25 Lakh*
463,Hyundai,i20 Active,1.2 S,2016,"48,000 kms",Petrol,First Owner,Chennai,6.8 Lakh*
464,Honda,Brio,S Option MT,2012,"33,000 kms",Petrol,First Owner,Chennai,3.85 Lakh*
465,Honda,Amaze,VX i-Vtech,2015,"43,000 kms",Petrol,First Owner,Chennai,5.35 Lakh*
466,Honda,WR-V,i-DTEC VX,2017,"46,000 kms",Diesel,First Owner,Chennai,8.75 Lakh*
467,Honda,Brio,1.2 S MT,2017,"52,000 kms",Petrol,First Owner,Chennai,4.95 Lakh*
468,Honda,WR-V,i-VTEC VX,2018,"17,000 kms",Petrol,First Owner,Chennai,8.75 Lakh*
469,Honda,City,GXi,2008,"1,00,000 kms",Petrol,Second Owner,Chennai,2.9 Lakh*
470,Honda,City,GXi,2008,"1,00,000 kms",Petrol,Second Owner,Chennai,2.8 Lakh*
471,Honda,City,GXi,2008,"1,00,002 kms",Petrol,Second Owner,Chennai,2.95 Lakh*
472,Honda,WR-V,i-VTEC VX,2017,"45,000 kms",Petrol,First Owner,Chennai,8 Lakh*
473,Honda,City,1.5 V MT,2011,"60,000 kms",Petrol,First Owner,Chennai,4.75 Lakh*
474,Ford,Ecosport,1.5 Petrol Titanium Plus,2018,"29,999 kms",Petrol,First Owner,Chennai,9.9 Lakh*
475,Ford,Ecosport,1.5 Diesel Titanium,2018,"65,500 kms",Diesel,First Owner,Chennai,8.75 Lakh*
476,Ford,Ecosport,S Diesel BSIV,2018,"30,000 kms",Diesel,First Owner,Chennai,9.75 Lakh*
477,Ford,Figo,Petrol EXI,2010,"61,000 kms",Petrol,First Owner,Chennai,2.6 Lakh*
478,Ford,Ecosport,1.5 Diesel Titanium,2016,"79,000 kms",Diesel,First Owner,Chennai,6.75 Lakh*
479,Ford,Endeavour,3.0L 4X4 AT,2011,"1,32,000 kms",Diesel,First Owner,Chennai,7.35 Lakh*
480,Ford,EcoSport,1.5 DV5 MT Titanium,2014,"58,000 kms",Diesel,Second Owner,Chennai,6.35 Lakh*
481,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2018,"20,000 kms",Diesel,First Owner,Chennai,10.9 Lakh*
482,Ford,Ecosport,Signature Edition Diesel BSIV,2018,"31,000 kms",Diesel,First Owner,Chennai,9.95 Lakh*
483,Ford,Ecosport,1.5 Petrol Titanium AT,2018,"19,999 kms",Petrol,First Owner,Chennai,9.9 Lakh*
484,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2014,"69,000 kms",Diesel,First Owner,Chennai,11.99 Lakh*
485,Toyota,Innova,2.5 V Diesel 8-seater,2010,"1,70,000 kms",Diesel,First Owner,Chennai,8.5 Lakh*
486,Toyota,Corolla,H2,2004,"1,15,000 kms",Petrol,First Owner,Chennai,2.55 Lakh*
487,Toyota,Etios Liva,G,2012,"48,000 kms",Petrol,First Owner,Chennai,4.3 Lakh*
488,Toyota,Etios,VXD,2015,"89,000 kms",Diesel,Second Owner,Chennai,6.49 Lakh*
489,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2014,"69,000 kms",Diesel,First Owner,Chennai,11.99 Lakh*
490,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2014,"89,000 kms",Diesel,First Owner,Chennai,13.45 Lakh*
491,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2014,"1,29,000 kms",Diesel,First Owner,Chennai,12.9 Lakh*
492,Toyota,Corolla Altis,1.8 J,2009,"44,000 kms",Petrol,First Owner,Chennai,4.15 Lakh*
493,Toyota,Qualis,FS F3,2004,"2,02,000 kms",Diesel,Second Owner,Chennai,2.6 Lakh*
494,Mahindra,TUV 300,T8,2015,"52,000 kms",Diesel,First Owner,Chennai,7.55 Lakh*
495,Mahindra,TUV 300,T8 AMT,2016,"66,000 kms",Diesel,First Owner,Chennai,7.95 Lakh*
496,Mahindra,TUV 300,T10 Dual Tone,2018,"35,000 kms",Diesel,First Owner,Chennai,9.65 Lakh*
497,Mahindra,XUV500,W10 AWD,2018,"49,000 kms",Diesel,First Owner,Chennai,14.75 Lakh*
498,Mahindra,TUV 300,T8 AMT,2018,"51,000 kms",Diesel,First Owner,Chennai,9.5 Lakh*
499,Mahindra,XUV500,W10 2WD,2017,"68,000 kms",Diesel,First Owner,Chennai,13.5 Lakh*
500,Mahindra,TUV 300,T8 AMT,2016,"38,000 kms",Diesel,First Owner,Chennai,8.75 Lakh*
501,Mahindra,Scorpio,VLX 2WD BSIII,2011,"1,15,000 kms",Diesel,First Owner,Chennai,6.5 Lakh*
502,Mahindra,TUV 300,P4,2018,"33,999 kms",Diesel,First Owner,Chennai,9.9 Lakh*
503,Mahindra,TUV 300,T8,2016,"47,000 kms",Diesel,First Owner,Chennai,7.85 Lakh*
504,Volkswagen,Polo,GT TSI,2013,"44,000 kms",Petrol,First Owner,Chennai,5.4 Lakh*
505,Volkswagen,Vento,1.5 TDI Highline AT,2016,"45,000 kms",Diesel,First Owner,Chennai,9 Lakh*
506,Volkswagen,Vento,Diesel Highline,2012,"44,000 kms",Diesel,First Owner,Chennai,5.25 Lakh*
507,Volkswagen,Polo,1.5 TDI Highline,2014,"56,000 kms",Diesel,First Owner,Chennai,5.4 Lakh*
508,Volkswagen,Vento,1.5 TDI Highline AT,2016,"42,000 kms",Diesel,First Owner,Chennai,8.9 Lakh*
509,Volkswagen,Polo,GT TSI,2017,"20,000 kms",Petrol,First Owner,Chennai,8 Lakh*
510,Volkswagen,Vento,Diesel Highline,2012,"49,000 kms",Diesel,First Owner,Chennai,5.65 Lakh*
511,Volkswagen,Vento,1.2 TSI Highline Plus AT,2018,"32,900 kms",Petrol,First Owner,Chennai,9.5 Lakh*
512,Volkswagen,Vento,Petrol Highline,2010,"91,000 kms",Petrol,Second Owner,Chennai,3.5 Lakh*
513,Volkswagen,Vento,1.5 TDI Highline,2016,"66,000 kms",Diesel,First Owner,Chennai,7.75 Lakh*
514,Tata,Nano,XTA,2016,"25,000 kms",Petrol,First Owner,Chennai,2.55 Lakh*
515,Tata,Tiago,1.2 Revotron XT,2018,"39,000 kms",Petrol,First Owner,Chennai,5.15 Lakh*
516,Tata,Zest,Quadrajet 1.3 XMS,2015,"80,000 kms",Diesel,First Owner,Chennai,4.75 Lakh*
517,Tata,Nano,Twist XT,2014,"25,000 kms",Petrol,Second Owner,Chennai,1.65 Lakh*
518,Tata,Tiago,1.05 Revotorq XM,2017,"69,200 kms",Diesel,First Owner,Chennai,4.25 Lakh*
519,Tata,Tiago,1.2 Revotron XZ,2017,"15,000 kms",Petrol,First Owner,Chennai,5.35 Lakh*
520,Tata,Tiago,1.2 Revotron XT,2018,"41,000 kms",Petrol,First Owner,Chennai,4.95 Lakh*
521,Tata,Sumo Victa,DI EX 7/9 Str BSIII,2012,"80,000 kms",Diesel,Second Owner,Chennai,2.4 Lakh*
522,Tata,Nano,LX,2012,"19,000 kms",Petrol,First Owner,Chennai,1.25 Lakh*
523,Tata,Nexon,1.2 Revotron XM,2018,"28,000 kms",Petrol,First Owner,Chennai,7.5 Lakh*
524,Renault,Duster,110PS Diesel RxZ,2017,"23,000 kms",Diesel,Second Owner,Chennai,9.5 Lakh*
525,Renault,Pulse,Petrol RxZ,2015,"65,000 kms",Petrol,Second Owner,Chennai,4.25 Lakh*
526,Renault,KWID,1.0 RXL,2017,"14,000 kms",Petrol,First Owner,Chennai,3.45 Lakh*
527,Renault,KWID,Climber 1.0 MT,2017,"36,000 kms",Petrol,First Owner,Chennai,4.25 Lakh*
528,Renault,KWID,1.0 RXT 02 Anniversary Edition,2017,"43,000 kms",Petrol,First Owner,Chennai,3.9 Lakh*
529,Renault,KWID,RXT,2016,"55,000 kms",Petrol,First Owner,Chennai,3.6 Lakh*
530,Renault,Duster,85PS Diesel RxE,2018,"67,192 kms",Diesel,First Owner,Chennai,7.2 Lakh*
531,Renault,KWID,RXT,2017,"12,000 kms",Petrol,First Owner,Chennai,3.95 Lakh*
532,Renault,Duster,Adventure Edition RXZ AWD,2017,"23,000 kms",Diesel,Second Owner,Chennai,8.75 Lakh*
533,Renault,KWID,1.0 RXT Optional,2017,"51,973 kms",Petrol,First Owner,Chennai,3.9 Lakh*
534,Skoda,Rapid,1.6 MPI Ambition BSIV,2016,"36,000 kms",Petrol,First Owner,Chennai,7.1 Lakh*
535,Skoda,Rapid,1.6 TDI Ambition Plus,2012,"1,00,200 kms",Diesel,First Owner,Chennai,3.7 Lakh*
536,Skoda,Superb,Elegance 2.0 TDI CR AT,2014,"1,02,000 kms",Diesel,First Owner,Chennai,10.5 Lakh*
537,Skoda,Rapid,Monte Carlo 1.6 MPI BSIV,2019,"10,000 kms",Petrol,First Owner,Chennai,11.75 Lakh*
538,Skoda,Rapid,1.6 MPI AT Elegance,2015,"42,000 kms",Petrol,First Owner,Chennai,6.3 Lakh*
539,Skoda,Octavia,Elegance 2.0 TDI AT,2014,"50,000 kms",Diesel,First Owner,Chennai,14.5 Lakh*
540,Skoda,Rapid,1.6 TDI Elegance,2011,"89,999 kms",Diesel,Second Owner,Chennai,4.05 Lakh*
541,Skoda,Superb,Elegance 2.0 TDI CR AT,2013,"1,06,000 kms",Diesel,First Owner,Chennai,12.9 Lakh*
542,Skoda,Superb,2.8 V6 AT,2011,"1,28,000 kms",Petrol,First Owner,Chennai,6.5 Lakh*
543,Skoda,Rapid,1.6 MPI AT Elegance,2015,"40,000 kms",Petrol,First Owner,Chennai,6.25 Lakh*
544,BMW,3 Series,320d Sport Line,2013,"59,000 kms",Diesel,Second Owner,Chennai,16.25 Lakh*
545,BMW,7 Series,Signature 730Ld,2015,"26,000 kms",Diesel,First Owner,Chennai,39.9 Lakh*
546,BMW,7 Series,730Ld,2016,"40,000 kms",Diesel,First Owner,Chennai,65 Lakh*
547,BMW,X3,xDrive30d M Sport,2016,"93,515 kms",Diesel,Second Owner,Chennai,30 Lakh*
548,BMW,5 Series,520d Sedan,2012,"85,000 kms",Diesel,First Owner,Chennai,15.5 Lakh*
549,BMW,7 Series,730Ld DPE Signature,2016,"54,000 kms",Diesel,Second Owner,Chennai,56.5 Lakh*
550,BMW,5 Series,525d Luxury Line,2013,"59,000 kms",Diesel,Second Owner,Chennai,18.5 Lakh*
551,BMW,7 Series,730Ld,2015,"40,000 kms",Diesel,Second Owner,Chennai,38 Lakh*
552,BMW,3 Series,320d Prestige,2015,"85,000 kms",Diesel,Second Owner,Chennai,15.9 Lakh*
553,BMW,5 Series,GT 530d LE,2011,"80,000 kms",Diesel,First Owner,Chennai,27 Lakh*
554,Mercedes-Benz,M-Class,ML 350 CDI,2013,"1,20,000 kms",Diesel,First Owner,Chennai,24 Lakh*
555,Mercedes-Benz,E-Class,Exclusive E 220 d BSIV,2017,"12,000 kms",Diesel,First Owner,Chennai,45.5 Lakh*
556,Mercedes-Benz,GLA Class,200 CDI SPORT,2015,"1,01,500 kms",Diesel,First Owner,Chennai,18.5 Lakh*
557,Mercedes-Benz,S-Class,320 CDI,2009,"80,000 kms",Diesel,First Owner,Chennai,20 Lakh*
558,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,"18,000 kms",Diesel,First Owner,Chennai,27 Lakh*
559,Mercedes-Benz,GLE Class,350d,2016,"25,000 kms",Diesel,Second Owner,Chennai,43.5 Lakh*
560,Mercedes-Benz,New C-Class,Progressive C 220d,2019,"30,000 kms",Diesel,First Owner,Chennai,39 Lakh*
561,Mercedes-Benz,CLS-Class,250 CDI,2013,"70,000 kms",Diesel,First Owner,Chennai,15.75 Lakh*
562,Mercedes-Benz,New C-Class,Progressive C 220d,2020,"12,000 kms",Diesel,First Owner,Chennai,45 Lakh*
563,Mercedes-Benz,GLE Class,250d,2017,"18,000 kms",Diesel,First Owner,Chennai,50 Lakh*
564,Chevrolet,Beat,Diesel LS,2012,"81,000 kms",Diesel,First Owner,Chennai,2.1 Lakh*
565,Chevrolet,Cruze,LTZ AT,2013,"70,000 kms",Diesel,First Owner,Chennai,5.24 Lakh*
566,Chevrolet,Enjoy,1.3 TCDi LTZ 8,2016,"60,000 kms",Diesel,First Owner,Chennai,5.6 Lakh*
567,Chevrolet,Enjoy,1.3 TCDi LS 8,2016,"1,64,000 kms",Diesel,Second Owner,Chennai,3.9 Lakh*
568,Chevrolet,Beat,LS,2015,"19,000 kms",Petrol,First Owner,Chennai,3.2 Lakh*
569,Chevrolet,Beat,LS,2013,"1,20,000 kms",Petrol,Second Owner,Chennai,2.5 Lakh*
570,Chevrolet,Aveo U-VA,1.2 LS,2007,"90,000 kms",Petrol,Third Owner,Chennai,1.8 Lakh*
571,Chevrolet,Enjoy,Petrol LS 8 Seater,2013,"70,000 kms",Petrol,First Owner,Chennai,4 Lakh*
572,Chevrolet,Beat,LT,2011,"33,000 kms",Petrol,Second Owner,Chennai,2.8 Lakh*
573,Chevrolet,Aveo U-VA,1.2 LT,2007,"87,000 kms",Petrol,Second Owner,Chennai,"85,000*"
574,Nissan,Terrano,XL,2016,"57,000 kms",Petrol,Second Owner,Chennai,6.3 Lakh*
575,Nissan,Micra Active,XL Petrol,2016,"57,000 kms",Petrol,First Owner,Chennai,3.65 Lakh*
576,Nissan,Micra,Diesel XV,2013,"34,000 kms",Diesel,First Owner,Chennai,3.95 Lakh*
577,Nissan,Micra,Diesel XL,2017,"84,000 kms",Diesel,First Owner,Chennai,4.15 Lakh*
578,Nissan,Micra Active,XV Petrol,2018,"45,014 kms",Petrol,First Owner,Chennai,4.7 Lakh*
579,Nissan,Terrano,XL Plus 85 PS,2014,"78,000 kms",Diesel,Second Owner,Chennai,5.7 Lakh*
580,Nissan,Magnite,XV Premium,2021,"3,000 kms",Petrol,First Owner,Chennai,8.25 Lakh*
581,Nissan,Sunny,Diesel XV,2012,"1,20,000 kms",Diesel,First Owner,Chennai,4 Lakh*
582,Nissan,Sunny,XV D Premium Safety,2016,"42,250 kms",Diesel,First Owner,Chennai,6.5 Lakh*
583,Nissan,Magnite,Turbo XV Premium,2021,"2,500 kms",Petrol,First Owner,Chennai,8.5 Lakh*
584,Audi,Q3,30 TDI S Edition,2015,"72,000 kms",Diesel,Second Owner,Chennai,13.96 Lakh*
585,Audi,Q3,2.0 TDI Quattro Premium Plus,2014,"69,000 kms",Diesel,Second Owner,Chennai,16.25 Lakh*
586,Audi,A6,2.8 FSI,2011,"33,000 kms",Petrol,First Owner,Chennai,16.5 Lakh*
587,Audi,Q5,35TDI Technology,2018,"34,000 kms",Diesel,First Owner,Chennai,48.6 Lakh*
588,Audi,Q3,30 TDI Premium FWD,2017,"70,000 kms",Diesel,First Owner,Chennai,25 Lakh*
589,Audi,A4,New 2.0 TDI Multitronic,2011,"68,500 kms",Diesel,Third Owner,Chennai,13 Lakh*
590,Audi,A6,2.7 TDI,2010,"70,000 kms",Diesel,First Owner,Chennai,10 Lakh*
591,Audi,A5,Sportback,2017,"21,000 kms",Diesel,First Owner,Chennai,39.75 Lakh*
592,Audi,A6,35 TDI,2018,"8,000 kms",Diesel,First Owner,Chennai,43 Lakh*
593,Audi,A3,40 TFSI Premium Plus,2018,"48,000 kms",Petrol,First Owner,Chennai,23 Lakh*
594,Datsun,GO,T BSIV,2014,"27,000 kms",Petrol,First Owner,Chennai,2.95 Lakh*
595,Datsun,GO,T BSIV,2014,"20,000 kms",Petrol,First Owner,Chennai,3.3 Lakh*
596,Datsun,GO,A EPS,2016,"24,000 kms",Petrol,First Owner,Chennai,3.35 Lakh*
597,Datsun,GO,T BSIV,2014,"22,000 kms",Petrol,First Owner,Chennai,3.25 Lakh*
598,Datsun,RediGO,T Option,2016,"13,000 kms",Petrol,First Owner,Chennai,2.75 Lakh*
599,Datsun,GO Plus,T BSIV,2016,"37,000 kms",Petrol,First Owner,Chennai,3.6 Lakh*
600,Datsun,GO Plus,T BSIV,2017,"14,000 kms",Petrol,First Owner,Chennai,4.6 Lakh*
601,Datsun,RediGO,T Option,2017,"24,000 kms",Petrol,First Owner,Chennai,2.9 Lakh*
602,Datsun,RediGO,A,2019,"20,000 kms",Petrol,First Owner,Chennai,2.5 Lakh*
603,Fiat,Linea,Emotion Pack (Diesel),2013,"68,000 kms",Diesel,Second Owner,Chennai,3.49 Lakh*
604,Fiat,Grande Punto,1.3 Dynamic (Diesel),2011,"84,200 kms",Diesel,Second Owner,Chennai,2.45 Lakh*
605,Fiat,Linea,T Jet Active,2014,"52,000 kms",Petrol,Second Owner,Chennai,3.6 Lakh*
606,Fiat,Punto,1.3 Emotion,2009,"90,000 kms",Diesel,First Owner,Chennai,2.3 Lakh*
607,Fiat,Punto Pure,1.3L Advanced Multi-Jet,2015,"90,664 kms",Diesel,First Owner,Chennai,3.5 Lakh*
608,Land-Rover,--,TD4 HSE 7S,2016 Land Rover Discovery Sport,"45,000 kms",Diesel,First Owner,Chennai,36 Lakh*
609,Land-Rover,--,HSE Dynamic,2015 Land Rover Range Rover Evoque,"42,000 kms",Diesel,First Owner,Chennai,32 Lakh*
610,Land-Rover,--,2.0 TD4 SE Dynamic,2016 Land Rover Range Rover Evoque,"45,000 kms",Diesel,First Owner,Chennai,35 Lakh*
611,Land-Rover,--,HSE,2016 Land Rover Range Rover Evoque,"70,000 kms",Diesel,First Owner,Chennai,32 Lakh*
612,Volvo,S90,D4 Inscription,2017,"31,000 kms",Diesel,First Owner,Chennai,38.5 Lakh*
613,Volvo,S60,D4 KINETIC,2015,"1,35,000 kms",Diesel,First Owner,Chennai,14 Lakh*
614,Volvo,S 80,D5,2010,"90,000 kms",Diesel,Second Owner,Chennai,8 Lakh*
615,Jaguar,XF,3.0 Litre S Premium Luxury,2012,"59,000 kms",Diesel,Second Owner,Chennai,21 Lakh*
616,Jaguar,XF,2.0 Diesel Portfolio,2018,"78,000 kms",Diesel,First Owner,Chennai,36 Lakh*
617,Hindustan-Motors,--,Classic 2000 DSZ AC PS,1989 Ambassador,"70,000 kms",Diesel,Second Owner,Chennai,"90,000*"
618,Hindustan-Motors,--,2.0 DSL,1997 Hindustan Motors Contessa,"80,000 kms",Diesel,Second Owner,Chennai,3.5 Lakh*
619,Porsche,Cayenne,Diesel,2014,"95,000 kms",Diesel,First Owner,Chennai,45 Lakh*
620,Porsche,Macan,S Diesel,2016,"80,000 kms",Diesel,Second Owner,Chennai,50 Lakh*
621,Mahindra-Renault,--,1.5 DLE Diesel,2009 Mahindra Renault Logan,"1,78,587 kms",Diesel,First Owner,Chennai,1 Lakh*
622,Mahindra-Renault,--,1.4 GLX Petrol,2008 Mahindra Renault Logan,"60,000 kms",Petrol,Third Owner,Chennai,1.25 Lakh*
623,Mini,Cooper,S,2013,"44,501 kms",Petrol,Second Owner,Chennai,19 Lakh*
624,Mini,Cooper,S,2013,"44,501 kms",Petrol,Second Owner,Chennai,19 Lakh*
625,Isuzu,MU-X,4X2,2018,"70,000 kms",Diesel,First Owner,Chennai,21 Lakh*
626,Kia,Seltos,HTX IVT G,2019,"14,000 kms",Petrol,First Owner,Chennai,14.9 Lakh*
627,Kia,Seltos,GTX DCT,2019,"24,000 kms",Petrol,First Owner,Chennai,17.3 Lakh*
628,MG,Hector,Sharp Diesel MT,2021,"4,500 kms",Diesel,First Owner,Chennai,20.75 Lakh*
629,MG,Hector,Sharp AT BSIV,2020,"12,000 kms",Petrol,First Owner,Chennai,18.5 Lakh*
630,Mitsubishi,Pajero,Sport 4X4,2014,"97,200 kms",Diesel,First Owner,Chennai,13.85 Lakh*
631,Opel,Corsa,1.4 GLS,2004,"70,000 kms",Petrol,Second Owner,Chennai,1.3 Lakh*
632,Jeep,Compass,2.0 Limited,2017,"58,000 kms",Diesel,First Owner,Chennai,14.5 Lakh*
633,Maruti,Celerio,ZXI,2015,"39,047 Kms",Petrol,2nd Owner,Gurgaon,"3,52,500"
634,Maruti,Vitara Brezza,ZDi,2017,"33,434 Kms",Diesel,1st Owner,Gurgaon,"7,16,500"
635,Maruti,Baleno,1.2 CVT Delta,2017,"39,462 Kms",Petrol,1st Owner,Gurgaon,"5,75,500"
636,Maruti,Alto K10,VXI AMT,2016,"21,863 Kms",Petrol,1st Owner,Gurgaon,"3,32,000"
637,Maruti,Alto K10,VXI,2018,"18,819 Kms",Petrol,1st Owner,Gurgaon,"3,54,000"
638,Maruti,Ciaz,Sigma Diesel,2017,"51,421 Kms",Diesel,1st Owner,Gurgaon,"6,40,000"
639,Maruti,Ciaz,VDi,2014,"77,891 Kms",Diesel,1st Owner,Gurgaon,"4,87,500"
640,Maruti,Ignis,1.3 AMT Zeta,2017,"55,759 Kms",Diesel,1st Owner,Gurgaon,"5,14,384"
641,Maruti,Baleno,1.2 Delta,2018,"23,630 Kms",Petrol,2nd Owner,Gurgaon,"5,48,500"
642,Maruti,Baleno,1.2 Sigma,2020,"13,803 Kms",Petrol,1st Owner,Gurgaon,"5,78,500"
643,Hyundai,Verna,VTVT 1.6 SX,2019,"6,333 Kms",Petrol,1st Owner,Gurgaon,"9,76,000"
644,Hyundai,Santro,Magna BSIV,2018,872 Kms,Petrol,1st Owner,Gurgaon,"5,03,000"
645,Hyundai,Grand i10,Magna,2015,"73,504 Kms",Petrol,1st Owner,Gurgaon,"3,66,500"
646,Hyundai,Grand i10,Asta,2013,"42,363 Kms",Petrol,2nd Owner,Gurgaon,"3,16,500"
647,Hyundai,Grand i10,Magna,2015,"41,031 Kms",Petrol,2nd Owner,Gurgaon,"3,56,500"
648,Hyundai,Grand i10,CRDi Magna,2016,"74,520 Kms",Diesel,1st Owner,Gurgaon,"3,51,500"
649,Hyundai,i20,Asta 1.4 CRDi,2015,"117,327 Kms",Diesel,1st Owner,Gurgaon,"4,89,500"
650,Hyundai,Grand i10,1.2 Kappa Sportz Option AT,2018,"43,980 Kms",Petrol,1st Owner,Gurgaon,"5,17,408"
651,Hyundai,Grand i10,Sportz,2015,"80,081 Kms",Petrol,1st Owner,Gurgaon,"3,69,500"
652,Hyundai,i20 Active,1.2 SX,2018,"14,713 Kms",Petrol,1st Owner,Gurgaon,"6,31,500"
653,Honda,Accord,2.4 A/T,2013,"46,121 Kms",Petrol,1st Owner,Gurgaon,"6,02,500"
654,Honda,Amaze,VX Diesel BSIV,2018,"55,694 Kms",Diesel,1st Owner,Gurgaon,"6,39,116"
655,Honda,Amaze,VX Diesel,2018,"55,694 Kms",Diesel,1st Owner,Gurgaon,"6,39,116"
656,Honda,Amaze,S Option i-VTEC,2017,"65,080 Kms",Petrol,2nd Owner,Gurgaon,"4,23,000"
657,Honda,Amaze,S Petrol,2019,"33,488 Kms",Petrol,1st Owner,Gurgaon,"6,61,000"
658,Honda,Jazz,VX,2017,"58,269 Kms",Petrol,1st Owner,Gurgaon,"5,38,000"
659,Honda,Brio,S MT,2012,"37,297 Kms",Petrol,1st Owner,Gurgaon,"3,04,500"
660,Honda,Brio,S MT,2012,"57,854 Kms",Petrol,2nd Owner,Gurgaon,"2,15,500"
661,Honda,Brio,S MT,2012,"27,371 Kms",Petrol,2nd Owner,Gurgaon,"2,97,500"
662,Honda,Brio,1.2 VX AT,2015,"62,409 Kms",Petrol,1st Owner,Gurgaon,"3,94,500"
663,Toyota,Corolla Altis,VL AT,2015,"43,241 Kms",Petrol,1st Owner,Gurgaon,"9,41,000"
664,Toyota,Corolla Altis,G,2010,"76,228 Kms",Petrol,2nd Owner,Gurgaon,"3,24,000"
665,Toyota,Fortuner,4x2 AT,2014,"139,752 Kms",Diesel,1st Owner,Gurgaon,"14,35,500"
666,Toyota,Corolla Altis,G MT,2016,"48,348 Kms",Petrol,1st Owner,Gurgaon,"8,99,500"
667,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV,2012,"126,657 Kms",Diesel,1st Owner,Gurgaon,"5,96,500"
668,Toyota,Innova Crysta,2.7 ZX AT BSIV,2016,"34,000 kms",Petrol,First Owner,Gurgaon,16.75 Lakh*
669,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV,2015,"1,52,000 kms",Diesel,First Owner,Gurgaon,7.75 Lakh*
670,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2011,"90,000 kms",Diesel,Second Owner,Gurgaon,4.5 Lakh*
671,Toyota,Innova Crysta,2.8 GX AT BSIV,2017,"1,19,234 kms",Diesel,First Owner,Gurgaon,13.55 Lakh*
672,Toyota,Corolla,H5,2007,"1,19,000 kms",Petrol,First Owner,Gurgaon,1.45 Lakh*
673,Volkswagen,Polo,GT TSI,2016,"70,992 Kms",Petrol,1st Owner,Gurgaon,"5,53,739"
674,Volkswagen,Polo,1.5 TDI Comfortline,2014,"68,205 Kms",Diesel,2nd Owner,Gurgaon,"3,22,268"
675,Volkswagen,Polo,GT TSI,2014,"53,019 Kms",Petrol,2nd Owner,Gurgaon,"4,99,000"
676,Volkswagen,Polo,1.5 TDI Highline,2014,"76,025 Kms",Diesel,1st Owner,Gurgaon,"3,37,700"
677,Volkswagen,Ameo,1.2 MPI Highline,2016,"46,846 Kms",Petrol,1st Owner,Gurgaon,"4,59,500"
678,Volkswagen,Ameo,1.2 MPI Trendline,2017,"41,665 Kms",Petrol,2nd Owner,Gurgaon,"3,94,500"
679,Volkswagen,Vento,Petrol Comfortline,2012,"59,259 Kms",Petrol,1st Owner,Gurgaon,"2,95,500"
680,Volkswagen,Polo,1.5 TDI Trendline,2016,"1,15,251 kms",Diesel,First Owner,Gurgaon,4.45 Lakh*
681,Volkswagen,Vento,1.6 Highline Plus,2016,"41,000 kms",Petrol,First Owner,Gurgaon,5.45 Lakh*
682,Volkswagen,Vento,1.2 TSI Highline AT,2016,"47,083 kms",Petrol,Second Owner,Gurgaon,6.85 Lakh*
683,Mahindra,XUV300,W6,2019,"11,330 Kms",Petrol,1st Owner,Gurgaon,"8,18,458"
684,Mahindra,KUV 100,mFALCON D75 K6,2017,"81,577 Kms",Diesel,1st Owner,Gurgaon,"3,47,140"
685,Mahindra,XUV500,W6 2WD,2014,"104,149 Kms",Diesel,2nd Owner,Gurgaon,"5,12,000"
686,Mahindra,Scorpio,S7 140 BSIV,2018,"98,012 kms",Diesel,First Owner,Gurgaon,12.25 Lakh*
687,Mahindra,XUV500,W6 2WD,2015,"1,08,424 kms",Diesel,First Owner,Gurgaon,6.9 Lakh*
688,Mahindra,Thar,DI 4X4,2017,"74,000 kms",Diesel,Second Owner,Gurgaon,7.24 Lakh*
689,Mahindra,Scorpio,S6 7 Seater,2016,"36,000 kms",Diesel,First Owner,Gurgaon,9.7 Lakh*
690,Mahindra,Marazzo,M6 Plus,2018,"25,000 kms",Diesel,First Owner,Gurgaon,9.9 Lakh*
691,Mahindra,KUV 100,mFALCON D75 K4,2017,"1,00,000 kms",Diesel,First Owner,Gurgaon,3.95 Lakh*
692,Mahindra,XUV500,W5 BSIV,2019,"15,000 kms",Diesel,First Owner,Gurgaon,12.5 Lakh*
693,Renault,Triber,RXT,2020,"1,581 Kms",Petrol,1st Owner,Gurgaon,"6,58,500"
694,Renault,KWID,RXT Optional,2018,"10,287 Kms",Petrol,1st Owner,Gurgaon,"3,53,000"
695,Renault,KWID,RXL,2015,"80,036 Kms",Petrol,2nd Owner,Gurgaon,"1,98,500"
696,Renault,KWID,RXL,2017,"5,111 Kms",Petrol,1st Owner,Gurgaon,"2,87,000"
697,Renault,Triber,RXL,2020,"8,560 Kms",Petrol,1st Owner,Gurgaon,"5,66,000"
698,Renault,Duster,85PS Diesel RxL,2015,"82,193 Kms",Diesel,1st Owner,Gurgaon,"4,36,000"
699,Renault,KWID,RXL,2018,"10,620 Kms",Petrol,1st Owner,Gurgaon,"3,13,000"
